t,psi_ref,psi,psi_meas,x,y,cmd,delta
47.7,23.90854,18.098064,21.798259,148.20173,23.373444,17.671053,7.9293786
47.75,23.907995,18.060443,21.714435,148.35385,23.423047,17.798956,8.1349948
47.8,23.907424,18.024127,21.630875,148.506,23.472554,17.922649,8.3389042
47.85,23.906826,17.989126,21.547602,148.65818,23.521968,18.042094,8.541054
47.9,23.906202,17.955452,21.464639,148.81038,23.571292,18.157255,8.7413916
47.95,23.90555,17.923116,21.382008,148.96262,23.620531,18.268097,8.9398646
48,23.904871,17.89213,21.299731,149.11488,23.669687,18.374583,9.1364212
48.05,23.904165,17.862504,21.217831,149.26717,23.718764,18.476681,9.3310099
48.1,23.903431,17.834247,21.13633,149.41948,23.767767,18.574356,9.5235797
48.15,23.902669,17.80737,21.05525,149.57181,23.816698,18.667579,9.7140796
48.2,23.901879,17.781883,20.974614,149.72417,23.865561,18.756316,9.9024596
48.25,23.90106,17.757794,20.894443,149.87655,23.91436,18.84054,10.08867
48.3,23.900213,17.735112,20.81476,150.02894,23.963098,18.92022,10.27266
48.35,23.899337,17.713847,20.735586,150.18136,24.01178,18.99533,10.454383
48.4,23.898432,17.694005,20.656943,150.33379,24.06041,19.065842,10.633788
48.45,23.897497,17.675596,20.578853,150.48624,24.10899,19.131731,10.810828
48.5,23.896532,17.658626,20.501337,150.6387,24.157525,19.192972,10.985456
48.55,23.895537,17.643103,20.424416,150.79117,24.206019,19.249542,11.157625
48.6,23.894512,17.629033,20.348112,150.94366,24.254476,19.301418,11.327287
48.65,23.893456,17.616423,20.272446,151.09615,24.302899,19.34858,11.494397
48.7,23.892369,17.605278,20.197439,151.24866,24.351292,19.391006,11.65891
48.75,23.891251,17.595606,20.123112,151.40117,24.399659,19.428678,11.82078
48.8,23.8901,17.58741,20.049485,151.55369,24.448005,19.461578,11.979964
48.85,23.888918,17.580696,19.976578,151.70622,24.496333,19.489689,12.136416
48.9,23.887703,17.575469,19.904413,151.85875,24.544647,19.512994,12.290095
48.95,23.886455,17.571732,19.83301,152.01129,24.592951,19.531481,12.440957
49,23.885174,17.56949,19.762387,152.16382,24.641249,19.545134,12.588961
49.05,23.883859,17.568745,19.692566,152.31636,24.689545,19.553942,12.734065
49.1,23.88251,17.569503,19.623566,152.4689,24.737843,19.557893,12.876228
49.15,23.881127,17.571764,19.555407,152.62143,24.786147,19.556978,13.01541
49.2,23.879709,17.575531,19.488107,152.77396,24.834461,19.551186,13.151572
49.25,23.878255,17.580807,19.421686,152.92649,24.882789,19.540512,13.284675
49.3,23.876766,17.587592,19.356162,153.07901,24.931135,19.524948,13.414681
49.35,23.87524,17.595889,19.291555,153.23152,24.979503,19.504488,13.541552
49.4,23.873678,17.605698,19.227883,153.38403,25.027897,19.479128,13.665251
49.45,23.872078,17.61702,19.165164,153.53652,25.076322,19.448866,13.785743
49.5,23.870441,17.629854,19.103416,153.68901,25.124781,19.413698,13.902992
49.55,23.868766,17.644201,19.042658,153.84148,25.173277,19.373625,14.016964
49.6,23.867052,17.660059,18.982905,153.99394,25.221816,19.328647,14.127624
49.65,23.865299,17.677428,18.924177,154.14639,25.270402,19.278765,14.234939
49.7,23.863506,17.696306,18.86649,154.29882,25.319037,19.223982,14.338878
49.75,23.861673,17.716692,18.809861,154.45123,25.367727,19.164302,14.439407
49.8,23.859799,17.738582,18.754306,154.60362,25.416475,19.09973,14.536497
49.85,23.857884,17.761976,18.699842,154.75599,25.465285,19.030273,14.630118
49.9,23.855927,17.786869,18.646486,154.90835,25.514161,18.955937,14.720239
49.95,23.853927,17.813259,18.594252,155.06068,25.563108,18.876731,14.806832
50,23.851885,17.841141,18.543157,155.21298,25.612128,18.792665,14.889871
50.05,23.849798,17.870512,18.493216,155.36526,25.661227,18.703751,14.969326
50.1,23.847668,17.901367,18.444444,155.51752,25.710408,18.609999,15.045174
50.15,23.845492,17.933702,18.396855,155.66974,25.759674,18.511424,15.117387
50.2,23.843271,17.96751,18.350465,155.82194,25.809031,18.40804,15.185943
50.25,23.841003,18.002786,18.305287,155.97411,25.858481,18.299862,15.250816
50.3,23.838688,18.039525,18.261336,156.12624,25.908029,18.186908,15.311984
50.35,23.836326,18.07772,18.218625,156.27834,25.957678,18.069194,15.369426
50.4,23.833916,18.117364,18.177167,156.43041,26.007432,17.946741,15.42312
50.45,23.831456,18.158449,18.136976,156.58244,26.057295,17.819569,15.473046
50.5,23.828947,18.20097,18.098064,156.73444,26.107271,17.687699,15.519185
50.55,23.826388,18.244917,18.060443,156.88639,26.157364,17.551153,15.561518
50.6,23.823777,18.290282,18.024127,157.03831,26.207577,17.409956,15.600027
50.65,23.821114,18.337057,17.989126,157.19018,26.257914,17.264131,15.634696
50.7,23.818398,18.385233,17.955452,157.34202,26.308379,17.113706,15.665508
50.75,23.815629,18.4348,17.923116,157.49381,26.358975,16.958707,15.69245
50.8,23.812805,18.485749,17.89213,157.64555,26.409706,16.799163,15.715507
50.85,23.809926,18.538069,17.862504,157.79725,26.460576,16.635102,15.734665
50.9,23.806992,18.59175,17.834247,157.9489,26.511587,16.466555,15.749913
50.95,23.804,18.646781,17.80737,158.1005,26.562745,16.293555,15.761238
51,23.80095,18.703151,17.781883,158.25205,26.614051,16.116132,15.768632
51.05,23.797842,18.760848,17.757794,158.40355,26.66551,15.934322,15.772084
51.1,23.794675,18.819861,17.735112,158.555,26.717125,15.748159,15.771585
51.15,23.791447,18.880177,17.713847,158.70639,26.768899,15.557679,15.767129
51.2,23.788157,18.941784,17.694005,158.85772,26.820837,15.362919,15.758708
51.25,23.784805,19.004668,17.675596,159.009,26.87294,15.163917,15.746317
51.3,23.78139,19.068817,17.658626,159.16022,26.925212,14.960712,15.72995
51.35,23.777911,19.134216,17.643103,159.31138,26.977657,14.753344,15.709604
51.4,23.774366,19.200853,17.629033,159.46248,27.030278,14.541855,15.685276
51.45,23.770756,19.268711,17.616423,159.61352,27.083078,14.326286,15.656963
51.5,23.767077,19.337777,17.605278,159.76449,27.13606,14.106681,15.624666
51.55,23.763331,19.408036,17.595606,159.9154,27.189227,13.883084,15.588383
51.6,23.759515,19.479472,17.58741,160.06624,27.242582,13.655541,15.548115
51.65,23.755629,19.55207,17.580696,160.21702,27.296128,13.424097,15.503865
51.7,23.75167,19.625814,17.575469,160.36772,27.349868,13.1888,15.455634
51.75,23.74764,19.700687,17.571732,160.51836,27.403805,12.949698,15.403427
51.8,23.743535,19.776673,17.56949,160.66892,27.457942,12.70684,15.347249
51.85,23.739355,19.853755,17.568745,160.81941,27.512281,12.460276,15.287103
51.9,23.735099,19.931916,17.569503,160.96983,27.566826,12.210057,15.222998
51.95,23.730766,20.011138,17.571764,161.12017,27.621578,11.956235,15.154941
52,23.726354,20.091403,17.575531,161.27043,27.676541,11.698863,15.082939
52.05,23.721863,20.172693,17.580807,161.42062,27.731718,11.437994,15.007003
52.1,23.71729,20.254991,17.587592,161.57072,27.787109,11.173684,14.927142
52.15,23.712634,20.338276,17.595889,161.72075,27.842719,10.905988,14.843368
52.2,23.707895,20.422531,17.605698,161.87069,27.89855,10.634961,14.755693
52.25,23.703071,20.507735,17.61702,162.02055,27.954603,10.360662,14.664129
52.3,23.698161,20.59387,17.629854,162.17032,28.010882,10.083148,14.568692
52.35,23.693163,20.680915,17.644201,162.32001,28.067388,9.8024783,14.469396
52.4,23.688076,20.76885,17.660059,162.46962,28.124124,9.5187123,14.366257
52.45,23.682898,20.857655,17.677428,162.61913,28.181091,9.2319105,14.259291
52.5,23.677628,20.94731,17.696306,162.76856,28.238293,8.9421342,14.148517
52.55,23.672265,21.037793,17.716692,162.91789,28.29573,8.6494452,14.033953
52.6,23.666807,21.129083,17.738582,163.06714,28.353405,8.3539065,13.915619
52.65,23.661253,21.221159,17.761976,163.21629,28.411321,8.0555813,13.793535
52.7,23.655601,21.314,17.786869,163.36534,28.469477,7.7545339,13.667722
52.75,23.649849,21.407583,17.813259,163.5143,28.527877,7.4508292,13.538204
52.8,23.643997,21.501887,17.841141,163.66317,28.586522,7.1445328,13.405002
52.85,23.638042,21.596888,17.870512,163.81194,28.645414,6.8357109,13.268142
52.9,23.631982,21.692565,17.901367,163.96061,28.704554,6.5244303,13.127648
52.95,23.625817,21.788895,17.933702,164.10917,28.763944,6.2107586,12.983546
53,23.619545,21.885855,17.96751,164.25764,28.823586,5.894764,12.835863
53.05,23.613163,21.983421,18.002786,164.40601,28.88348,5.5765153,12.684627
53.1,23.60667,22.08157,18.039525,164.55427,28.943628,5.2560817,12.529865
53.15,23.600064,22.18028,18.07772,164.70243,29.004032,4.9335332,12.371609
53.2,23.593345,22.279525,18.117364,164.85049,29.064692,4.6089403,12.209886
53.25,23.586509,22.379281,18.158449,164.99844,29.125609,4.2823739,12.04473
53.3,23.579555,22.479526,18.20097,165.14628,29.186786,3.9539057,11.876171
53.35,23.572481,22.580234,18.244917,165.29402,29.248222,3.6236077,11.704243
53.4,23.565285,22.681382,18.290282,165.44164,29.309919,3.2915524,11.528978
53.45,23.557966,22.782943,18.337057,165.58916,29.371878,2.9578127,11.350412
53.5,23.550521,22.884894,18.385233,165.73656,29.434099,2.6224621,11.16858
53.55,23.542948,22.98721,18.4348,165.88386,29.496583,2.2855746,10.983517
53.6,23.535247,23.089865,18.485749,166.03104,29.559331,1.9472243,10.795261
53.65,23.527413,23.192835,18.538069,166.17811,29.622343,1.6074859,10.603849
53.7,23.519446,23.296093,18.59175,166.32507,29.68562,1.2664345,10.40932
53.75,23.511344,23.399615,18.646781,166.47191,29.749163,0.92414557,10.211712
53.8,23.503103,23.503374,18.703151,166.61863,29.812972,0.58069477,10.011066
53.85,23.494723,23.607345,18.760848,166.76524,29.877046,0.23615819,9.8074219
53.9,23.486201,23.711503,18.819861,166.91174,29.941387,-0.10938779,9.6008217
53.95,23.477535,23.81582,18.880177,167.05811,30.005995,-0.45586653,9.3913073
54,23.468722,23.920272,18.941784,167.20437,30.070869,-0.80320111,9.1789217
54.05,23.459761,24.024831,19.004668,167.35051,30.136011,-1.1513144,8.9637085
54.1,23.450649,24.129472,19.068817,167.49653,30.201418,-1.5001289,8.7457119
54.15,23.441383,24.234168,19.134216,167.64243,30.267093,-1.8495672,8.5249769
54.2,23.431962,24.338893,19.200853,167.78821,30.333034,-2.1995515,8.3015492
54.25,23.422384,24.44362,19.268711,167.93387,30.399242,-2.5500037,8.0754752
54.3,23.412645,24.548323,19.337777,168.07941,30.465716,-2.900846,7.8468018
54.35,23.402743,24.652974,19.408036,168.22482,30.532455,-3.2519999,7.6155768
54.4,23.392676,24.757549,19.479472,168.37012,30.59946,-3.6033872,7.3818484
54.45,23.382441,24.862019,19.55207,168.51529,30.666729,-3.9549296,7.1456655
54.5,23.372036,24.966358,19.625814,168.66034,30.734263,-4.3065485,6.9070777
54.55,23.361459,25.070539,19.700687,168.80526,30.802061,-4.6581655,6.6661351
54.6,23.350706,25.174536,19.776673,168.95007,30.870121,-5.009702,6.4228885
54.65,23.339775,25.278321,19.853755,169.09474,30.938443,-5.3610794,6.1773892
54.7,23.328664,25.381867,19.931916,169.2393,31.007027,-5.7122193,5.929689
54.75,23.317369,25.485149,20.011138,169.38373,31.075872,-6.0630431,5.6798404
54.8,23.305889,25.588138,20.091403,169.52804,31.144975,-6.4134724,5.4278964
54.85,23.294219,25.690808,20.172693,169.67222,31.214338,-6.7634288,5.1739105
54.9,23.282358,25.793132,20.254991,169.81628,31.283958,-7.112834,4.9179366
54.95,23.270303,25.895084,20.338276,169.96022,31.353833,-7.4616099,4.6600294
55,23.258051,25.996636,20.422531,170.10403,31.423964,-7.8096784,4.4002438
55.05,23.245599,26.097762,20.507735,170.24772,31.494349,-8.1569616,4.1386354
55.1,23.232944,26.198434,20.59387,170.39128,31.564986,-8.5033819,3.87526
55.15,23.220083,26.298627,20.680915,170.53472,31.635874,-8.8488617,3.6101742
55.2,23.207013,26.398314,20.76885,170.67803,31.707011,-9.1933237,3.3434346
55.25,23.193732,26.497467,20.857655,170.82123,31.778397,-9.5366908,3.0750987
55.3,23.180235,26.59606,20.94731,170.9643,31.850028,-9.8788862,2.805224
55.35,23.166521,26.694068,21.037793,171.10724,31.921905,-10.219833,2.5338686
55.4,23.152586,26.791462,21.129083,171.25007,31.994024,-10.559456,2.261091
55.45,23.138427,26.888218,21.221159,171.39277,32.066384,-10.897678,1.98695
55.5,23.12404,26.984309,21.314,171.53535,32.138983,-11.234425,1.7115047
55.55,23.109423,27.079708,21.407583,171.67781,32.21182,-11.569619,1.4348146
55.6,23.094572,27.174389,21.501887,171.82015,32.284892,-11.903188,1.1569396
55.65,23.079484,27.268327,21.596888,171.96237,32.358197,-12.235056,0.87793964
55.7,23.064156,27.361496,21.692565,172.10447,32.431734,-12.565149,0.5978753
55.75,23.048584,27.45387,21.788895,172.24645,32.505499,-12.893394,0.3168072
55.8,23.032766,27.545423,21.885855,172.38831,32.579492,-13.219716,0.034796292
55.85,23.016697,27.63613,21.983421,172.53006,32.653708,-13.544044,-0.24809622
55.9,23.000374,27.725965,22.08157,172.67169,32.728147,-13.866306,-0.53180892
55.95,22.983794,27.814903,22.18028,172.8132,32.802806,-14.186428,-0.81628015
56,22.966954,27.902919,22.279525,172.9546,32.877682,-14.504341,-1.1014481
56.05,22.94985,27.989989,22.379281,173.09589,32.952773,-14.819973,-1.3872507
56.1,22.932477,28.076087,22.479526,173.23706,33.028076,-15.133254,-1.6736258
56.15,22.914834,28.161188,22.580234,173.37812,33.103588,-15.444115,-1.9605109
56.2,22.896916,28.245269,22.681382,173.51907,33.179308,-15.752486,-2.2478438
56.25,22.87872,28.328305,22.782943,173.65991,33.255232,-16.058299,-2.5355616
56.3,22.860241,28.410271,22.884894,173.80064,33.331357,-16.361487,-2.8236017
56.35,22.841477,28.491145,22.98721,173.94126,33.40768,-16.661982,-3.1119013
56.4,22.822424,28.570902,23.089865,174.08177,33.4842,-16.959717,-3.4003975
56.45,22.803077,28.649518,23.192835,174.22218,33.560912,-17.254627,-3.6890272
56.5,22.783434,28.726971,23.296093,174.36249,33.637814,-17.546647,-3.9777277
56.55,22.76349,28.803237,23.399615,174.5027,33.714902,-17.835713,-4.2664357
56.6,22.743242,28.878293,23.503374,174.6428,33.792174,-18.121759,-4.5550883
56.65,22.722686,28.952118,23.607345,174.7828,33.869627,-18.404725,-4.8436224
56.7,22.701817,29.024687,23.711503,174.92271,33.947257,-18.684547,-5.1319749
56.75,22.680633,29.095979,23.81582,175.06252,34.02506,-18.961163,-5.420083
56.8,22.65913,29.165972,23.920272,175.20223,34.103035,-19.234514,-5.7078837
56.85,22.637302,29.234645,24.024831,175.34185,34.181177,-19.50454,-5.995314
56.9,22.615148,29.301974,24.129472,175.48138,34.259483,-19.771181,-6.2823113
56.95,22.592661,29.367941,24.234168,175.62082,34.33795,-20.03438,-6.5688127
57,22.56984,29.432523,24.338893,175.76017,34.416573,-20.294078,-6.8547557
57.05,22.54668,29.495699,24.44362,175.89943,34.495351,-20.550219,-7.1400779
57.1,22.523176,29.557449,24.548323,176.03861,34.574278,-20.802749,-7.4247168
57.15,22.499325,29.617754,24.652974,176.1777,34.653352,-21.051611,-7.7086105
57.2,22.475123,29.676592,24.757549,176.31672,34.732568,-21.296753,-7.9916968
57.25,22.450566,29.733945,24.862019,176.45565,34.811924,-21.53812,-8.2739139
57.3,22.425649,29.789792,24.966358,176.59451,34.891415,-21.775662,-8.5552003
57.35,22.40037,29.844116,25.070539,176.73329,34.971038,-22.009327,-8.8354946
57.4,22.374724,29.896896,25.174536,176.872,35.050788,-22.239065,-9.1147357
57.45,22.348706,29.948115,25.278321,177.01063,35.130663,-22.464826,-9.3928626
57.5,22.322314,29.997754,25.381867,177.1492,35.210658,-22.686563,-9.6698147
57.55,22.295542,30.045796,25.485149,177.2877,35.290768,-22.904229,-9.9455316
57.6,22.268387,30.092222,25.588138,177.42614,35.370991,-23.117776,-10.219953
57.65,22.240845,30.137016,25.690808,177.56451,35.451322,-23.32716,-10.49302
57.7,22.212912,30.180161,25.793132,177.70282,35.531758,-23.532337,-10.764673
57.75,22.184583,30.221639,25.895084,177.84107,35.612293,-23.733262,-11.034852
57.8,22.155856,30.261435,25.996636,177.97927,35.692924,-23.929895,-11.303498
57.85,22.126725,30.299533,26.097762,178.11742,35.773648,-24,-11.568009
57.9,22.097188,30.335918,26.198434,178.25551,35.854459,-24,-11.827009
57.95,22.067239,30.370576,26.298627,178.39355,35.935353,-24,-12.080613
58,22.036875,30.403494,26.398314,178.53155,36.016327,-24,-12.328933
58.05,22.006093,30.434658,26.497467,178.6695,36.097376,-24,-12.57208
58.1,21.974888,30.464058,26.59606,178.80741,36.178496,-24,-12.810162
58.15,21.943256,30.49168,26.694068,178.94529,36.259682,-24,-13.043284
58.2,21.911194,30.517516,26.791462,179.08312,36.34093,-24,-13.271549
58.25,21.878698,30.541555,26.888218,179.22092,36.422236,-24,-13.495058
58.3,21.845764,30.563787,26.984309,179.35869,36.503596,-24,-13.713911
58.35,21.812388,30.584204,27.079708,179.49644,36.585004,-24,-13.928204
58.4,21.778566,30.602798,27.174389,179.63415,36.666458,-24,-14.138034
58.45,21.744296,30.619561,27.268327,179.77184,36.747951,-24,-14.343491
58.5,21.709572,30.634486,27.361496,179.90951,36.829481,-24,-14.544668
58.55,21.674393,30.647566,27.45387,180.04716,36.911042,-24,-14.741655
58.6,21.638753,30.658797,27.545423,180.1848,36.99263,-24,-14.934537
58.65,21.60265,30.668171,27.63613,180.32242,37.07424,-24,-15.123401
58.7,21.56608,30.675686,27.725965,180.46003,37.155869,-24,-15.30833
58.75,21.52904,30.681335,27.814903,180.59763,37.237511,-24,-15.489406
58.8,21.491527,30.685115,27.902919,180.73523,37.319162,-24,-15.66671
58.85,21.453536,30.687023,27.989989,180.87283,37.400817,-24,-15.84032
58.9,21.415066,30.687055,28.076087,181.01042,37.482473,-24,-16.010314
58.95,21.376112,30.68521,28.161188,181.14802,37.564125,-24,-16.176766
59,21.336673,30.681485,28.245269,181.28562,37.645767,-24,-16.33975
59.05,21.296744,30.675877,28.328305,181.42323,37.727396,-24,-16.499338
59.1,21.256323,30.668387,28.410271,181.56085,37.809007,-24,-16.655602
59.15,21.215408,30.659012,28.491145,181.69849,37.890595,-24,-16.80861
59.2,21.173994,30.647753,28.570902,181.83614,37.972157,-24,-16.958431
59.25,21.13208,30.634608,28.649518,181.97381,38.053686,-24,-17.10513
59.3,21.089664,30.61958,28.726971,182.1115,38.13518,-24,-17.248773
59.35,21.046742,30.602666,28.803237,182.24921,38.216633,-24,-17.389424
59.4,21.003312,30.58387,28.878293,182.38696,38.298041,-24,-17.527144
59.45,20.959373,30.563191,28.952118,182.52473,38.379399,-24,-17.661995
59.5,20.914921,30.540631,29.024687,182.66253,38.460703,-24,-17.794037
59.55,20.869955,30.516193,29.095979,182.80037,38.541948,-24,-17.923328
59.6,20.824472,30.489878,29.165972,182.93824,38.62313,-24,-18.049925
59.65,20.778472,30.461688,29.234645,183.07616,38.704244,-24,-18.173885
59.7,20.731952,30.431626,29.301974,183.21411,38.785285,-24,-18.295263
59.75,20.68491,30.399695,29.367941,183.35212,38.86625,-24,-18.414111
59.8,20.637346,30.365899,29.432523,183.49017,38.947133,-24,-18.530484
59.85,20.589258,30.33024,29.495699,183.62827,39.027931,-24,-18.644432
59.9,20.540644,30.292723,29.557449,183.76642,39.108638,-24,-18.756007
59.95,20.491503,30.25335,29.617754,183.90463,39.189249,-24,-18.865256
60,20.441836,30.212128,29.676592,184.0429,39.269762,-24,-18.97223
60.05,20.39164,30.169059,29.733945,184.18122,39.35017,-24,-19.076975
60.1,20.340915,30.124148,29.789792,184.31962,39.43047,-24,-19.179538
60.15,20.289661,30.0774,29.844116,184.45807,39.510658,-24,-19.279965
60.2,20.237877,30.028821,29.896896,184.59659,39.590727,-24,-19.378299
60.25,20.185563,29.978415,29.948115,184.73519,39.670675,-24,-19.474584
60.3,20.13272,29.926187,29.997754,184.87386,39.750496,-24,-19.568864
60.35,20.079346,29.872144,30.045796,185.0126,39.830187,-24,-19.661179
60.4,20.025443,29.816291,30.092222,185.15142,39.909742,-24,-19.751571
60.45,19.971012,29.758633,30.137016,185.29032,39.989158,-24,-19.84008
60.5,19.916051,29.699178,30.180161,185.4293,40.068429,-24,-19.926745
60.55,19.860564,29.63793,30.221639,185.56837,40.147552,-24,-20.011605
60.6,19.804549,29.574897,30.261435,185.70752,40.226522,-24,-20.094696
60.65,19.74801,29.510085,30.299533,185.84676,40.305334,-24,-20.176057
60.7,19.690946,29.4435,30.335918,185.9861,40.383985,-24,-20.255722
60.75,19.63336,29.37515,30.370576,186.12553,40.462469,-24,-20.333728
60.8,19.575253,29.305041,30.403494,186.26505,40.540782,-24,-20.410109
60.85,19.516628,29.23318,30.434658,186.40467,40.618921,-24,-20.484898
60.9,19.457486,29.159575,30.464058,186.5444,40.69688,-24,-20.558129
60.95,19.397829,29.084232,30.49168,186.68422,40.774655,-24,-20.629835
61,19.337661,29.00716,30.517516,186.82415,40.852242,-24,-20.700047
61.05,19.276984,28.928365,30.541555,186.96419,40.929636,-24,-20.768796
61.1,19.215801,28.847855,30.563787,187.10433,41.006834,-24,-20.836113
61.15,19.154114,28.765637,30.584204,187.24459,41.08383,-24,-20.902027
61.2,19.091929,28.68172,30.602798,187.38495,41.160621,-24,-20.966568
61.25,19.029247,28.596111,30.619561,187.52544,41.237203,-24,-21.029764
61.3,18.966072,28.508819,30.634486,187.66604,41.31357,-24,-21.091644
61.35,18.90241,28.419851,30.647566,187.80675,41.389718,-24,-21.152235
61.4,18.838263,28.329215,30.658797,187.94759,41.465644,-24,-21.211564
61.45,18.773637,28.23692,30.668171,188.08855,41.541343,-24,-21.269656
61.5,18.708536,28.142973,30.675686,188.22963,41.616811,-24,-21.326538
61.55,18.642964,28.047383,30.681335,188.37084,41.692043,-24,-21.382235
61.6,18.576927,27.950158,30.685115,188.51218,41.767036,-24,-21.436772
61.65,18.51043,27.851308,30.687023,188.65365,41.841784,-24,-21.490173
61.7,18.443479,27.750839,30.687055,188.79524,41.916285,-24,-21.542461
61.75,18.376079,27.648761,30.68521,188.93697,41.990533,-24,-21.593659
61.8,18.308236,27.545082,30.681485,189.07884,42.064524,-24,-21.643791
61.85,18.239956,27.439811,30.675877,189.22084,42.138255,-23.974666,-21.692351
61.9,18.171246,27.332957,30.668387,189.36297,42.21172,-23.795797,-21.736173
61.95,18.102112,27.224529,30.659012,189.50525,42.284917,-23.613856,-21.775292
62,18.032561,27.114538,30.647753,189.64766,42.35784,-23.42889,-21.809742
62.05,17.9626,27.002994,30.634608,189.79022,42.430486,-23.240941,-21.839558
62.1,17.892236,26.889909,30.61958,189.93292,42.502851,-23.050055,-21.864777
62.15,17.821477,26.775292,30.602666,190.07577,42.574929,-22.856271,-21.885433
62.2,17.750329,26.659157,30.58387,190.21876,42.646719,-22.65963,-21.901562
62.25,17.678802,26.541515,30.563191,190.36189,42.718214,-22.460172,-21.9132
62.3,17.606902,26.42238,30.540631,190.50518,42.789412,-22.257932,-21.920382
62.35,17.534638,26.301763,30.516193,190.64862,42.860307,-22.052949,-21.923144
62.4,17.462019,26.179679,30.489878,190.7922,42.930897,-21.845256,-21.921521
62.45,17.389053,26.056141,30.461688,190.93594,43.001178,-21.634887,-21.915549
62.5,17.315749,25.931164,30.431626,191.07983,43.071144,-21.421874,-21.905264
62.55,17.242115,25.804761,30.399695,191.22388,43.140793,-21.206248,-21.890702
62.6,17.168162,25.676949,30.365899,191.36808,43.210121,-20.98804,-21.871896
62.65,17.093897,25.547741,30.33024,191.51243,43.279123,-20.767278,-21.848883
62.7,17.019332,25.417155,30.292723,191.65695,43.347796,-20.543989,-21.821698
62.75,16.944475,25.285205,30.25335,191.80162,43.416136,-20.318201,-21.790375
62.8,16.869336,25.151908,30.212128,191.94645,43.484139,-20.089937,-21.754949
62.85,16.793926,25.017281,30.169059,192.09144,43.551801,-19.859223,-21.715455
62.9,16.718254,24.88134,30.124148,192.23658,43.61912,-19.626081,-21.671926
62.95,16.642331,24.744103,30.0774,192.38189,43.68609,-19.390534,-21.624397
63,16.566167,24.605587,30.028821,192.52737,43.752709,-19.152603,-21.572902
63.05,16.489772,24.465811,29.978415,192.673,43.818974,-18.912308,-21.517473
63.1,16.413159,24.324792,29.926187,192.81879,43.884879,-18.669667,-21.458143
63.15,16.336336,24.182548,29.872144,192.96475,43.950422,-18.4247,-21.394947
63.2,16.259316,24.039099,29.816291,193.11088,44.0156,-18.177423,-21.327915
63.25,16.18211,23.894464,29.758633,193.25716,44.080408,-17.927853,-21.25708
63.3,16.104728,23.748661,29.699178,193.40361,44.144844,-17.676005,-21.182474
63.35,16.027182,23.601711,29.63793,193.55023,44.208905,-17.421894,-21.104129
63.4,15.949484,23.453632,29.574897,193.69701,44.272586,-17.165533,-21.022075
63.45,15.871645,23.304446,29.510085,193.84396,44.335884,-16.906937,-20.936343
63.5,15.793676,23.154171,29.4435,193.99107,44.398797,-16.646116,-20.846963
63.55,15.715589,23.00283,29.37515,194.13835,44.461322,-16.383083,-20.753966
63.6,15.637397,22.850442,29.305041,194.28579,44.523454,-16.117849,-20.65738
63.65,15.55911,22.697029,29.23318,194.4334,44.585191,-15.850423,-20.557235
63.7,15.480741,22.542611,29.159575,194.58118,44.646531,-15.580815,-20.45356
63.75,15.402301,22.38721,29.084232,194.72912,44.707469,-15.309034,-20.346382
63.8,15.323803,22.230848,29.00716,194.87722,44.768003,-15.035087,-20.23573
63.85,15.245259,22.073547,28.928365,195.0255,44.82813,-14.758983,-20.121631
63.9,15.16668,21.915328,28.847855,195.17393,44.887848,-14.480729,-20.004112
63.95,15.088079,21.756214,28.765637,195.32254,44.947154,-14.20033,-19.8832
64,15.009468,21.596227,28.68172,195.47131,45.006044,-13.917793,-19.758921
64.05,14.930858,21.43539,28.596111,195.62024,45.064516,-13.633123,-19.6313
64.1,14.852263,21.273726,28.508819,195.76934,45.122568,-13.346326,-19.500363
64.15,14.773693,21.111257,28.419851,195.9186,45.180197,-13.057405,-19.366135
64.2,14.695161,20.948007,28.329215,196.06802,45.2374,-12.766364,-19.22864
64.25,14.61668,20.783999,28.23692,196.21761,45.294175,-12.473208,-19.087901
64.3,14.538261,20.619257,28.142973,196.36736,45.35052,-12.17794,-18.943944
64.35,14.459916,20.453803,28.047383,196.51727,45.406433,-11.880561,-18.79679
64.4,14.381656,20.287663,27.950158,196.66735,45.46191,-11.581076,-18.646463
64.45,14.303495,20.120859,27.851308,196.81758,45.51695,-11.279486,-18.492984
64.5,14.225444,19.953417,27.750839,196.96798,45.571551,-10.975793,-18.336376
64.55,14.147514,19.785359,27.648761,197.11853,45.625711,-10.669998,-18.17666
64.6,14.069717,19.616712,27.545082,197.26925,45.679427,-10.362104,-18.013856
64.65,13.992064,19.447498,27.439811,197.42012,45.732698,-10.052121,-17.847987
64.7,13.914569,19.277743,27.332957,197.57115,45.785521,-9.7401199,-17.679073
64.75,13.837241,19.107472,27.224529,197.72233,45.837896,-9.4261715,-17.507138
64.8,13.760092,18.936709,27.114538,197.87367,45.88982,-9.1103461,-17.332204
64.85,13.683133,18.76548,27.002994,198.02517,45.941291,-8.7927141,-17.154298
64.9,13.606375,18.59381,26.889909,198.17681,45.992308,-8.4733454,-16.973445
64.95,13.52983,18.421723,26.775292,198.32862,46.04287,-8.15231,-16.789672
65,13.453509,18.249246,26.659157,198.48057,46.092974,-7.8296774,-16.603005
65.05,13.377421,18.076404,26.541515,198.63267,46.142619,-7.5055172,-16.413474
65.1,13.301578,17.903222,26.42238,198.78492,46.191805,-7.1798987,-16.221108
65.15,13.22599,17.729726,26.301763,198.93732,46.240529,-6.852891,-16.025937
65.2,13.150668,17.555943,26.179679,199.08987,46.288791,-6.5245633,-15.827991
