t,psi_ref,psi,psi_meas,x,y,cmd,delta
63.2,16.259316,22.090279,22.118329,194.88833,39.389043,-7.2854611,-5.1103127
63.25,16.18211,22.061882,22.090279,195.03662,39.44914,-7.328446,-5.1565239
63.3,16.104728,22.033134,22.061882,195.18493,39.509163,-7.3707212,-5.202653
63.35,16.027182,22.004034,22.033134,195.33327,39.56911,-7.4122642,-5.2486865
63.4,15.949484,21.974579,22.004034,195.48165,39.628982,-7.4530528,-5.2946108
63.45,15.871645,21.944767,21.974579,195.63006,39.688776,-7.4930649,-5.340412
63.5,15.793676,21.914596,21.944767,195.7785,39.748492,-7.5322782,-5.3860758
63.55,15.715589,21.884064,21.914596,195.92697,39.808128,-7.5706709,-5.4315882
63.6,15.637397,21.853169,21.884064,196.07547,39.867685,-7.6082212,-5.4769348
63.65,15.55911,21.821909,21.853169,196.224,39.927161,-7.6449072,-5.5221008
63.7,15.480741,21.790282,21.821909,196.37257,39.986554,-7.6807076,-5.5670718
63.75,15.402301,21.758285,21.790282,196.52117,40.045865,-7.7156011,-5.6118328
63.8,15.323803,21.725918,21.758285,196.66981,40.105092,-7.7495666,-5.656369
63.85,15.245259,21.693178,21.725918,196.81848,40.164234,-7.7825832,-5.7006651
63.9,15.16668,21.660064,21.693178,196.96718,40.223289,-7.8146304,-5.744706
63.95,15.088079,21.626574,21.660064,197.11592,40.282258,-7.8456878,-5.7884765
64,15.009468,21.592705,21.626574,197.26469,40.341139,-7.8757353,-5.8319611
64.05,14.930858,21.558457,21.592705,197.41349,40.399931,-7.9047532,-5.8751442
64.1,14.852263,21.523828,21.558457,197.56234,40.458633,-7.9327221,-5.9180104
64.15,14.773693,21.488817,21.523828,197.71121,40.517245,-7.9596228,-5.960544
64.2,14.695161,21.453421,21.488817,197.86013,40.575764,-7.9854367,-6.0027293
64.25,14.61668,21.417639,21.453421,198.00908,40.63419,-8.0101452,-6.0445504
64.3,14.538261,21.381471,21.417639,198.15807,40.692522,-8.0337305,-6.0859917
64.35,14.459916,21.344914,21.381471,198.30709,40.750759,-8.056175,-6.1270372
64.4,14.381656,21.307968,21.344914,198.45616,40.8089,-8.0774614,-6.167671
64.45,14.303495,21.270632,21.307968,198.60526,40.866944,-8.0975731,-6.2078773
64.5,14.225444,21.232903,21.270632,198.75439,40.924889,-8.1164936,-6.2476402
64.55,14.147514,21.194782,21.232903,198.90357,40.982736,-8.1342072,-6.2869436
64.6,14.069717,21.156266,21.194782,199.05279,41.040482,-8.1506986,-6.3257719
64.65,13.992064,21.117356,21.156266,199.20204,41.098126,-8.1659528,-6.364109
64.7,13.914569,21.07805,21.117356,199.35134,41.155669,-8.1799555,-6.4019391
64.75,13.837241,21.038348,21.07805,199.50067,41.213108,-8.1926928,-6.4392465
64.8,13.760092,20.998249,21.038348,199.65005,41.270442,-8.2041515,-6.4760153
64.85,13.683133,20.957751,20.998249,199.79946,41.327671,-8.2143187,-6.51223
64.9,13.606375,20.916856,20.957751,199.94892,41.384793,-8.2231823,-6.5478748
64.95,13.52983,20.875561,20.916856,200.09841,41.441807,-8.2307306,-6.5829343
65,13.453509,20.833867,20.875561,200.24795,41.498712,-8.2369526,-6.617393
65.05,13.377421,20.791773,20.833867,200.39753,41.555508,-8.2418377,-6.6512356
65.1,13.301578,20.749279,20.791773,200.54716,41.612193,-8.2453761,-6.6844469
65.15,13.22599,20.706385,20.749279,200.69682,41.668765,-8.2475585,-6.7170117
65.2,13.150668,20.66309,20.706385,200.84653,41.725225,-8.2483763,-6.7489151
65.25,13.075621,20.619396,20.66309,200.99628,41.78157,-8.2478215,-6.7801424
65.3,13.00086,20.5753,20.619396,201.14607,41.8378,-8.2458866,-6.8106787
65.35,12.926394,20.530805,20.5753,201.29591,41.893914,-8.2425649,-6.8405097
65.4,12.852233,20.485909,20.530805,201.44579,41.949911,-8.2378504,-6.8696209
65.45,12.778387,20.440614,20.485909,201.59572,42.005788,-8.2317375,-6.8979984
65.5,12.704865,20.394919,20.440614,201.74569,42.061547,-8.2242214,-6.925628
65.55,12.631676,20.348825,20.394919,201.8957,42.117184,-8.2152982,-6.9524961
65.6,12.55883,20.302332,20.348825,202.04576,42.1727,-8.2049642,-6.9785892
65.65,12.486334,20.255442,20.302332,202.19587,42.228093,-8.1932167,-7.003894
65.7,12.414198,20.208155,20.255442,202.34602,42.283362,-8.1800537,-7.0283973
65.75,12.34243,20.160471,20.208155,202.49621,42.338506,-8.1654736,-7.0520864
65.8,12.271038,20.112392,20.160471,202.64646,42.393524,-8.1494758,-7.0749487
65.85,12.200031,20.063918,20.112392,202.79675,42.448415,-8.1320601,-7.0969718
65.9,12.129415,20.015051,20.063918,202.94708,42.503178,-8.1132273,-7.1181438
65.95,12.0592,19.965792,20.015051,203.09747,42.557811,-8.0929784,-7.1384529
66,11.989391,19.916142,19.965792,203.2479,42.612314,-8.0713157,-7.1578875
66.05,11.919997,19.866102,19.916142,203.39838,42.666686,-8.0482416,-7.1764365
66.1,11.851024,19.815674,19.866102,203.5489,42.720925,-8.0237595,-7.1940891
66.15,11.78248,19.764859,19.815674,203.69948,42.775031,-7.9978735,-7.2108346
66.2,11.71437,19.713659,19.764859,203.8501,42.829002,-7.9705883,-7.2266628
66.25,11.646701,19.662075,19.713659,204.00077,42.882838,-7.941909,-7.2415638
66.3,11.57948,19.61011,19.662075,204.15149,42.936537,-7.9118419,-7.2555279
66.35,11.512711,19.557765,19.61011,204.30226,42.990098,-7.8803935,-7.2685459
66.4,11.446402,19.505043,19.557765,204.45308,43.04352,-7.8475711,-7.280609
66.45,11.380557,19.451945,19.505043,204.60394,43.096803,-7.8133829,-7.2917084
66.5,11.315182,19.398473,19.451945,204.75486,43.149944,-7.7778373,-7.3018361
66.55,11.250282,19.344631,19.398473,204.90583,43.202944,-7.7409436,-7.3109842
66.6,11.185861,19.290419,19.344631,205.05684,43.255801,-7.7027117,-7.3191452
66.65,11.121925,19.235841,19.290419,205.20791,43.308515,-7.6631521,-7.326312
66.7,11.058478,19.1809,19.235841,205.35903,43.361083,-7.622276,-7.3324779
66.75,10.995524,19.125597,19.1809,205.5102,43.413505,-7.580095,-7.3376366
66.8,10.933066,19.069936,19.125597,205.66142,43.465781,-7.5366214,-7.3417821
66.85,10.87111,19.013919,19.069936,205.81269,43.517908,-7.4918683,-7.3449089
66.9,10.809658,18.95755,19.013919,205.96401,43.569887,-7.4458489,-7.3470118
66.95,10.748714,18.900831,18.95755,206.11538,43.621716,-7.3985775,-7.3480861
67,10.688282,18.843766,18.900831,206.26681,43.673394,-7.3500684,-7.3481274
67.05,10.628363,18.786357,18.843766,206.41828,43.724921,-7.300337,-7.3471318
67.1,10.568961,18.728608,18.786357,206.56981,43.776295,-7.2493989,-7.3450957
67.15,10.510078,18.670523,18.728608,206.72139,43.827515,-7.1972702,-7.342016
67.2,10.451717,18.612104,18.670523,206.87302,43.87858,-7.1439677,-7.33789
67.25,10.39388,18.553357,18.612104,207.02471,43.92949,-7.0895085,-7.3327153
67.3,10.33657,18.494283,18.553357,207.17644,43.980244,-7.0339103,-7.3264902
67.35,10.279786,18.434887,18.494283,207.32823,44.03084,-6.9771913,-7.3192132
67.4,10.223533,18.375173,18.434887,207.48008,44.081278,-6.91937,-7.3108831
67.45,10.16781,18.315144,18.375173,207.63197,44.131557,-6.8604655,-7.3014994
67.5,10.112619,18.254806,18.315144,207.78392,44.181676,-6.8004972,-7.2910619
67.55,10.057961,18.194161,18.254806,207.93592,44.231634,-6.7394851,-7.2795707
67.6,10.003837,18.133214,18.194161,208.08797,44.281431,-6.6774493,-7.2670265
67.65,9.9502473,18.071969,18.133214,208.24008,44.331064,-6.6144106,-7.2534303
67.7,9.8971931,18.010431,18.071969,208.39224,44.380535,-6.55039,-7.2387836
67.75,9.8446745,17.948604,18.010431,208.54445,44.429841,-6.485409,-7.2230883
67.8,9.7926916,17.886492,17.948604,208.69672,44.478982,-6.4194891,-7.2063467
67.85,9.7412445,17.824101,17.886492,208.84904,44.527957,-6.3526526,-7.1885614
67.9,9.690333,17.761434,17.824101,209.00141,44.576766,-6.2849217,-7.1697356
67.95,9.639957,17.698497,17.761434,209.15384,44.625407,-6.2163192,-7.1498727
68,9.5901158,17.635295,17.698497,209.30632,44.673881,-6.146868,-7.1289768
68.05,9.540809,17.571832,17.635295,209.45885,44.722185,-6.0765913,-7.1070521
68.1,9.4920359,17.508113,17.571832,209.61144,44.770319,-6.0055126,-7.0841034
68.15,9.4437955,17.444144,17.508113,209.76408,44.818283,-5.9336556,-7.0601357
68.2,9.3960869,17.37993,17.444144,209.91678,44.866076,-5.8610443,-7.0351546
68.25,9.3489088,17.315475,17.37993,210.06953,44.913698,-5.7877028,-7.009166
68.3,9.3022602,17.250785,17.315475,210.22233,44.961146,-5.7136554,-6.9821762
68.35,9.2561395,17.185866,17.250785,210.37519,45.008422,-5.6389266,-6.9541919
68.4,9.2105452,17.120722,17.185866,210.5281,45.055524,-5.5635411,-6.92522
68.45,9.1654757,17.05536,17.120722,210.68106,45.102451,-5.4875237,-6.895268
68.5,9.1209292,16.989784,17.05536,210.83408,45.149203,-5.4108995,-6.8643436
68.55,9.0769038,16.924001,16.989784,210.98715,45.19578,-5.3336933,-6.8324551
68.6,9.0333976,16.858017,16.924001,211.14027,45.24218,-5.2559305,-6.7996108
68.65,8.9904085,16.791835,16.858017,211.29345,45.288403,-5.1776362,-6.7658197
68.7,8.9479342,16.725464,16.791835,211.44668,45.334449,-5.0988358,-6.7310909
68.75,8.9059726,16.658908,16.725464,211.59997,45.380317,-5.0195546,-6.6954338
68.8,8.8645211,16.592173,16.658908,211.7533,45.426006,-4.9398182,-6.6588585
68.85,8.8235773,16.525266,16.592173,211.90669,45.471516,-4.859652,-6.6213751
68.9,8.7831387,16.458192,16.525266,212.06014,45.516847,-4.7790814,-6.5829939
68.95,8.7432025,16.390957,16.458192,212.21364,45.561997,-4.6981319,-6.543726
69,8.7037661,16.323568,16.390957,212.36719,45.606967,-4.6168291,-6.5035823
69.05,8.6648266,16.25603,16.323568,212.52079,45.651756,-4.5351983,-6.4625743
69.1,8.6263811,16.18835,16.25603,212.67445,45.696363,-4.4532649,-6.4207137
69.15,8.5884267,16.120534,16.18835,212.82815,45.740788,-4.3710544,-6.3780124
69.2,8.5509604,16.052589,16.120534,212.98192,45.785031,-4.2885921,-6.3344829
69.25,8.5139789,15.98452,16.052589,213.13573,45.829092,-4.205903,-6.2901374
69.3,8.4774793,15.916333,15.98452,213.2896,45.872969,-4.1230125,-6.244989
69.35,8.4414581,15.848036,15.916333,213.44351,45.916663,-4.0399455,-6.1990506
69.4,8.4059123,15.779635,15.848036,213.59748,45.960173,-3.9567269,-6.1523355
69.45,8.3708384,15.711136,15.779635,213.75151,46.003499,-3.8733816,-6.1048573
69.5,8.336233,15.642545,15.711136,213.90558,46.046641,-3.7899342,-6.0566298
69.55,8.3020927,15.57387,15.642545,214.05971,46.089598,-3.7064093,-6.0076668
69.6,8.2684141,15.505116,15.57387,214.21388,46.13237,-3.6228311,-5.9579827
69.65,8.2351936,15.43629,15.505116,214.36811,46.174956,-3.539224,-5.9075919
69.7,8.2024277,15.367399,15.43629,214.52239,46.217358,-3.4556118,-5.856509
69.75,8.1701127,15.298449,15.367399,214.67672,46.259573,-3.3720185,-5.8047488
69.8,8.1382451,15.229448,15.298449,214.8311,46.301603,-3.2884677,-5.7523263
69.85,8.1068211,15.160401,15.229448,214.98553,46.343446,-3.2049828,-5.6992566
69.9,8.0758372,15.091315,15.160401,215.14002,46.385103,-3.121587,-5.6455552
69.95,8.0452895,15.022197,15.091315,215.29455,46.426574,-3.0383033,-5.5912374
70,8.0151743,14.953053,15.022197,215.44913,46.467859,-2.9551544,-5.536319
70.05,7.9854879,14.883891,14.953053,215.60376,46.508957,-2.8721629,-5.4808158
70.1,7.9562264,14.814716,14.883891,215.75844,46.549868,-2.789351,-5.4247436
70.15,7.9273862,14.745536,14.814716,215.91317,46.590592,-2.7067406,-5.3681185
70.2,7.8989633,14.676358,14.745536,216.06795,46.631129,-2.6243535,-5.3109568
70.25,7.870954,14.607187,14.676358,216.22278,46.67148,-2.5422112,-5.2532746
70.3,7.8433543,14.538031,14.607187,216.37766,46.711643,-2.4603348,-5.1950883
70.35,7.8161605,14.468896,14.538031,216.53258,46.75162,-2.3787452,-5.1364145
70.4,7.7893688,14.399789,14.468896,216.68756,46.79141,-2.2974629,-5.0772697
70.45,7.7629751,14.330716,14.399789,216.84258,46.831013,-2.2165083,-5.0176705
70.5,7.7369757,14.261685,14.330716,216.99765,46.870429,-2.1359012,-4.9576336
70.55,7.7113668,14.192702,14.261685,217.15276,46.909658,-2.0556615,-4.8971759
70.6,7.6861443,14.123773,14.192702,217.30793,46.948701,-1.9758083,-4.836314
70.65,7.6613046,14.054906,14.123773,217.46314,46.987558,-1.8963607,-4.775065
70.7,7.6368437,13.986106,14.054906,217.61839,47.026227,-1.8173373,-4.7134457
70.75,7.6127578,13.917381,13.986106,217.7737,47.064711,-1.7387565,-4.651473
70.8,7.5890429,13.848737,13.917381,217.92905,47.103008,-1.6606363,-4.5891639
70.85,7.5656954,13.78018,13.848737,218.08444,47.14112,-1.5829944,-4.5265354
70.9,7.5427114,13.711717,13.78018,218.23988,47.179046,-1.5058479,-4.4636044
70.95,7.5200869,13.643355,13.711717,218.39537,47.216786,-1.429214,-4.4003879
71,7.4978184,13.5751,13.643355,218.5509,47.254342,-1.3531091,-4.3369029
71.05,7.4759018,13.506958,13.5751,218.70647,47.291712,-1.2775495,-4.2731664
71.1,7.4543336,13.438936,13.506958,218.86209,47.328897,-1.202551,-4.2091953
71.15,7.4331098,13.37104,13.438936,219.01775,47.365898,-1.1281292,-4.1450064
71.2,7.4122269,13.303277,13.37104,219.17346,47.402715,-1.0542992,-4.0806166
71.25,7.3916809,13.235652,13.303277,219.32921,47.439348,-0.98107573,-4.0160429
71.3,7.3714683,13.168173,13.235652,219.485,47.475798,-0.90847316,-3.9513018
71.35,7.3515854,13.100845,13.168173,219.64084,47.512064,-0.83650553,-3.8864102
71.4,7.3320285,13.033675,13.100845,219.79672,47.548148,-0.76518645,-3.8213848
71.45,7.3127939,12.966669,13.033675,219.95264,47.584049,-0.69452918,-3.7562419
71.5,7.2938781,12.899832,12.966669,220.1086,47.619769,-0.62454658,-3.6909983
71.55,7.2752774,12.833171,12.899832,220.2646,47.655307,-0.55525115,-3.6256702
71.6,7.2569883,12.766693,12.833171,220.42065,47.690664,-0.48665498,-3.5602741
71.65,7.2390072,12.700402,12.766693,220.57673,47.725841,-0.4187698,-3.4948261
71.7,7.2213306,12.634305,12.700402,220.73286,47.760837,-0.35160694,-3.4293423
71.75,7.2039551,12.568407,12.634305,220.88902,47.795654,-0.28517736,-3.3638389
71.8,7.1868772,12.502716,12.568407,221.04523,47.830292,-0.21949163,-3.2983317
71.85,7.1700934,12.437235,12.502716,221.20147,47.864751,-0.15455993,-3.2328364
71.9,7.1536004,12.371972,12.437235,221.35776,47.899032,-0.090392062,-3.1673688
71.95,7.1373947,12.306931,12.371972,221.51408,47.933136,-0.026997444,-3.1019444
72,7.121473,12.242118,12.306931,221.67044,47.967063,0.035614891,-3.0365786
72.05,7.1058321,12.17754,12.242118,221.82684,48.000813,0.09743629,-2.9712866
72.1,7.0904686,12.1132,12.17754,221.98328,48.034388,0.15845848,-2.9060836
72.15,7.0753793,12.049105,12.1132,222.13975,48.067788,0.21867358,-2.8409845
72.2,7.060561,11.985261,12.049105,222.29627,48.101014,0.27807407,-2.7760041
72.25,7.0460104,11.921671,11.985261,222.45282,48.134066,0.33665281,-2.7111571
72.3,7.0317245,11.858343,11.921671,222.6094,48.166945,0.39440305,-2.6464579
72.35,7.0177002,11.79528,11.858343,222.76602,48.199651,0.4513184,-2.5819209
72.4,7.0039342,11.732487,11.79528,222.92268,48.232186,0.50739286,-2.5175602
72.45,6.9904237,11.669971,11.732487,223.07937,48.26455,0.56262076,-2.4533898
72.5,6.9771655,11.607736,11.669971,223.2361,48.296743,0.61699685,-2.3894234
72.55,6.9641567,11.545786,11.607736,223.39286,48.328768,0.6705162,-2.3256746
72.6,6.9513944,11.484127,11.545786,223.54966,48.360623,0.72317428,-2.262157
72.65,6.9388755,11.422763,11.484127,223.70649,48.39231,0.77496689,-2.1988835
72.7,6.9265974,11.361699,11.422763,223.86336,48.423831,0.8258902,-2.1358674
72.75,6.914557,11.30094,11.361699,224.02025,48.455185,0.87594074,-2.0731214
72.8,6.9027517,11.240489,11.30094,224.17718,48.486373,0.92511539,-2.0106581
72.85,6.8911786,11.180353,11.240489,224.33415,48.517397,0.97341136,-1.94849
72.9,6.879835,11.120534,11.180353,224.49114,48.548257,1.0208262,-1.8866293
72.95,6.8687182,11.061038,11.120534,224.64817,48.578953,1.0673579,-1.8250879
73,6.8578255,11.001868,11.061038,224.80523,48.609488,1.1130047,-1.7638776
73.05,6.8471544,10.943028,11.001868,224.96232,48.639861,1.1577651,-1.7030101
73.1,6.8367021,10.884524,10.943028,225.11944,48.670074,1.2016381,-1.6424966
73.15,6.8264663,10.826358,10.884524,225.27659,48.700127,1.2446229,-1.5823482
73.2,6.8164442,10.768535,10.826358,225.43378,48.730022,1.286719,-1.522576
73.25,6.8066335,10.711058,10.768535,225.59099,48.759759,1.3279265,-1.4631905
73.3,6.7970317,10.653931,10.711058,225.74823,48.789339,1.3682454,-1.4042023
73.35,6.7876364,10.597158,10.653931,225.9055,48.818764,1.4076763,-1.3456215
73.4,6.7784452,10.540743,10.597158,226.0628,48.848033,1.4462201,-1.2874581
73.45,6.7694557,10.484689,10.540743,226.22013,48.877149,1.4838778,-1.2297219
73.5,6.7606657,10.428999,10.484689,226.37749,48.906111,1.5206509,-1.1724225
73.55,6.7520729,10.373676,10.428999,226.53487,48.934922,1.5565411,-1.1155691
73.6,6.7436751,10.318725,10.373676,226.69228,48.963582,1.5915505,-1.0591708
73.65,6.73547,10.264148,10.318725,226.84972,48.992092,1.6256813,-1.0032364
73.7,6.7274555,10.209948,10.264148,227.00719,49.020453,1.6589361,-0.94777444
73.75,6.7196294,10.156129,10.209948,227.16468,49.048666,1.6913178,-0.89279335
73.8,6.7119897,10.102693,10.156129,227.3222,49.076732,1.7228295,-0.83830121
73.85,6.7045343,10.049643,10.102693,227.47975,49.104652,1.7534746,-0.78430588
73.9,6.6972612,9.9969814,10.049643,227.63732,49.132427,1.7832568,-0.73081499
73.95,6.6901683,9.9447116,9.9969814,227.79491,49.160059,1.8121801,-0.67783592
74,6.6832538,9.892836,9.9447116,227.95254,49.187548,1.8402486,-0.62537583
74.05,6.6765156,9.8413569,9.892836,228.11018,49.214895,1.8674667,-0.57344161
74.1,6.669952,9.7902769,9.8413569,228.26785,49.242102,1.8938391,-0.52203993
74.15,6.6635611,9.7395983,9.7902769,228.42554,49.269169,1.9193707,-0.47117721
74.2,6.657341,9.6893233,9.7395983,228.58326,49.296098,1.9440667,-0.42085963
74.25,6.6512899,9.6394541,9.6893233,228.741,49.32289,1.9679325,-0.37109312
74.3,6.6454061,9.5899928,9.6394541,228.89877,49.349545,1.9909736,-0.3218834
74.35,6.6396879,9.5409414,9.5899928,229.05655,49.376066,2.0131959,-0.27323591
74.4,6.6341336,9.4923019,9.5409414,229.21436,49.402452,2.0346055,-0.22515588
74.45,6.6287415,9.444076,9.4923019,229.37219,49.428706,2.0552085,-0.17764829
74.5,6.6235101,9.3962655,9.444076,229.53005,49.454828,2.0750115,-0.13071788
74.55,6.6184377,9.3488721,9.3962655,229.68792,49.480819,2.0940211,-0.08436915
74.6,6.6135227,9.3018974,9.3488721,229.84582,49.506681,2.1122441,-0.038606373
74.65,6.6087637,9.2553428,9.3018974,230.00374,49.532414,2.1296877,0.0065664189
74.7,6.6041591,9.2092099,9.2553428,230.16167,49.558021,2.1463589,0.051145429
74.75,6.5997075,9.1634999,9.2092099,230.31963,49.583501,2.1622653,0.095127092
74.8,6.5954075,9.1182141,9.1634999,230.47761,49.608857,2.1774143,0.13850808
74.85,6.5912576,9.0733537,9.1182141,230.63561,49.634088,2.1918139,0.18128528
74.9,6.5872565,9.0289197,9.0733537,230.79362,49.659198,2.2054718,0.22345583
74.95,6.5834029,8.9849133,9.0289197,230.95166,49.684186,2.2183962,0.26501709
75,6.5796954,8.9413353,8.9849133,231.10972,49.709053,2.2305953,0.30596664
75.05,6.5761328,8.8981866,8.9413353,231.26779,49.733802,2.2420775,0.34630228
75.1,6.5727138,8.8554679,8.8981866,231.42588,49.758433,2.2528513,0.38602205
75.15,6.5694371,8.81318,8.8554679,231.584,49.782947,2.2629254,0.42512421
75.2,6.5663018,8.7713235,8.81318,231.74212,49.807345,2.2723086,0.46360722
75.25,6.5633064,8.7298989,8.7713235,231.90027,49.83163,2.2810099,0.50146977
75.3,6.56045,8.6889067,8.7298989,232.05843,49.855801,2.2890382,0.53871078
75.35,6.5577314,8.6483472,8.6889067,232.21661,49.87986,2.2964028,0.57532937
75.4,6.5551496,8.6082209,8.6483472,232.37481,49.903808,2.3031131,0.61132486
75.45,6.5527035,8.5685279,8.6082209,232.53303,49.927647,2.3091783,0.64669681
75.5,6.5503921,8.5292684,8.5685279,232.69126,49.951377,2.314608,0.68144496
75.55,6.5482144,8.4904425,8.5292684,232.8495,49.975,2.3194119,0.71556927
75.6,6.5461694,8.4520502,8.4904425,233.00777,49.998518,2.3235997,0.7490699
75.65,6.5442563,8.4140914,8.4520502,233.16604,50.02193,2.3271812,0.78194722
75.7,6.5424741,8.3765661,8.4140914,233.32434,50.045238,2.3301662,0.81420178
75.75,6.5408219,8.339474,8.3765661,233.48264,50.068444,2.3325648,0.84583435
75.8,6.5392989,8.3028148,8.339474,233.64097,50.091549,2.3343871,0.87684586
75.85,6.5379042,8.2665883,8.3028148,233.79931,50.114554,2.3356431,0.90723747
75.9,6.5366372,8.230794,8.2665883,233.95766,50.13746,2.3363431,0.9370105
75.95,6.5354969,8.1954314,8.230794,234.11602,50.160268,2.3364973,0.96616648
76,6.5344826,8.1605,8.1954314,234.2744,50.182979,2.3361162,0.9947071
76.05,6.5335937,8.1259992,8.1605,234.4328,50.205595,2.33521,1.0226342
76.1,6.5328294,8.0919283,8.1259992,234.5912,50.228117,2.3337893,1.04995
76.15,6.5321891,8.0582866,8.0919283,234.74962,50.250546,2.3318645,1.0766565
76.2,6.5316721,8.0250732,8.0582866,234.90806,50.272883,2.3294461,1.1027563
76.25,6.5312777,7.9922874,8.0250732,235.0665,50.295129,2.3265448,1.1282519
76.3,6.5310055,7.9599281,7.9922874,235.22496,50.317286,2.3231711,1.1531461
76.35,6.5308548,7.9279944,7.9599281,235.38343,50.339355,2.3193357,1.1774417
76.4,6.5308251,7.8964853,7.9279944,235.54192,50.361336,2.3150493,1.2011418
76.45,6.5309158,7.8653996,7.8964853,235.70041,50.383231,2.3103225,1.2242498
76.5,6.5311264,7.8347362,7.8653996,235.85892,50.405042,2.3051662,1.2467689
76.55,6.5314566,7.8044938,7.8347362,236.01743,50.426769,2.2995909,1.2687026
76.6,6.5319057,7.7746711,7.8044938,236.17596,50.448413,2.2936075,1.2900548
76.65,6.5324735,7.7452669,7.7746711,236.3345,50.469976,2.2872266,1.3108292
76.7,6.5331594,7.7162797,7.7452669,236.49306,50.491459,2.2804592,1.3310299
76.75,6.5339631,7.6877081,7.7162797,236.65162,50.512863,2.2733158,1.3506608
76.8,6.5348842,7.6595506,7.6877081,236.81019,50.534189,2.2658073,1.3697264
76.85,6.5359225,7.6318057,7.6595506,236.96877,50.555438,2.2579444,1.3882309
76.9,6.5370774,7.6044717,7.6318057,237.12736,50.576611,2.2497379,1.406179
76.95,6.5383489,7.5775469,7.6044717,237.28597,50.59771,2.2411984,1.4235752
77,6.5397365,7.5510298,7.5775469,237.44458,50.618736,2.2323367,1.4404244
77.05,6.5412401,7.5249185,7.5510298,237.6032,50.639689,2.2231635,1.4567315
77.1,6.5428594,7.4992112,7.5249185,237.76183,50.660571,2.2136894,1.4725014
77.15,6.5445941,7.4739062,7.4992112,237.92047,50.681383,2.2039251,1.4877394
77.2,6.5464441,7.4490015,7.4739062,238.07912,50.702126,2.1938811,1.5024507
77.25,6.5484093,7.4244952,7.4490015,238.23778,50.722801,2.1835681,1.5166407
77.3,6.5504893,7.4003853,7.4244952,238.39645,50.743409,2.1729965,1.5303147
77.35,6.5526842,7.3766699,7.4003853,238.55513,50.763952,2.1621769,1.5434785
77.4,6.5549938,7.3533468,7.3766699,238.71381,50.78443,2.1511197,1.5561377
77.45,6.557418,7.330414,7.3533468,238.8725,50.804845,2.1398354,1.5682981
77.5,6.5599568,7.3078693,7.330414,239.0312,50.825197,2.1283342,1.5799655
77.55,6.56261,7.2857107,7.3078693,239.18991,50.845488,2.1166266,1.5911459
77.6,6.5653776,7.2639357,7.2857107,239.34863,50.865718,2.1047227,1.6018455
77.65,6.5682596,7.2425424,7.2639357,239.50735,50.885889,2.0926328,1.6120702
77.7,6.5712561,7.2215283,7.2425424,239.66608,50.906002,2.0803669,1.6218264
77.75,6.5743669,7.2008911,7.2215283,239.82482,50.926058,2.0679353,1.6311203
77.8,6.5775922,7.1806286,7.2008911,239.98356,50.946058,2.0553478,1.6399584
77.85,6.580932,7.1607383,7.1806286,240.14232,50.966002,2.0426145,1.6483471
77.9,6.5843864,7.1412178,7.1607383,240.30107,50.985893,2.0297452,1.6562929
77.95,6.5879554,7.1220647,7.1412178,240.45984,51.00573,2.0167497,1.6638024
78,6.5916392,7.1032766,7.1220647,240.61861,51.025515,2.0036378,1.6708823
78.05,6.5954378,7.084851,7.1032766,240.77739,51.04525,1.9904191,1.6775393
78.1,6.5993514,7.0667853,7.084851,240.93618,51.064934,1.9771031,1.6837802
78.15,6.6033802,7.049077,7.0667853,241.09497,51.084569,1.9636995,1.6896119
78.2,6.6075243,7.0317236,7.049077,241.25376,51.104156,1.9502176,1.6950411
78.25,6.6117839,7.0147225,7.0317236,241.41256,51.123696,1.9366667,1.700075
78.3,6.6161592,6.998071,7.0147225,241.57137,51.143189,1.9230561,1.7047204
78.35,6.6206503,6.9817666,6.998071,241.73019,51.162638,1.909395,1.7089845
78.4,6.6252576,6.9658065,6.9817666,241.88901,51.182042,1.8956923,1.7128742
78.45,6.6299813,6.9501882,6.9658065,242.04783,51.201403,1.8819572,1.7163968
78.5,6.6348216,6.9349089,6.9501882,242.20666,51.220722,1.8681984,1.7195593
78.55,6.6397787,6.919966,6.9349089,242.36549,51.239999,1.8544247,1.722369
78.6,6.6448531,6.9053566,6.919966,242.52433,51.259236,1.8406449,1.7248331
78.65,6.6500449,6.8910782,6.9053566,242.68318,51.278433,1.8268675,1.7269588
78.7,6.6553545,6.8771279,6.8910782,242.84203,51.297592,1.813101,1.7287535
78.75,6.6607822,6.863503,6.8771279,243.00088,51.316712,1.7993537,1.7302243
78.8,6.6663283,6.8502008,6.863503,243.15974,51.335796,1.7856341,1.7313787
78.85,6.6719932,6.8372183,6.8502008,243.3186,51.354844,1.7719502,1.7322239
78.9,6.6777773,6.8245529,6.8372183,243.47747,51.373857,1.7583101,1.7327674
78.95,6.6836809,6.8122017,6.8245529,243.63634,51.392835,1.7447218,1.7330164
79,6.6897044,6.800162,6.8122017,243.79521,51.41178,1.7311931,1.7329784
79.05,6.6958482,6.7884308,6.800162,243.95409,51.430693,1.7177318,1.7326608
79.1,6.7021127,6.7770055,6.7884308,244.11297,51.449574,1.7043455,1.7320709
79.15,6.7084984,6.7658831,6.7770055,244.27186,51.468424,1.6910416,1.7312161
79.2,6.7150056,6.7550608,6.7658831,244.43075,51.487244,1.6778277,1.7301039
79.25,6.7216347,6.7445358,6.7550608,244.58964,51.506035,1.664711,1.7287415
79.3,6.7283864,6.7343053,6.7445358,244.74853,51.524797,1.6516987,1.7271365
