t,delta,psi,x,y,R,delta_needed,start_radius,obstacle_x,obstacle_y,obstacle_radius,clearance,delta_target,dist,started,collision
27.5,13.650419,31.677342,106.10164,20.916058,140,13.650419,114.7214,145,0,25,41,13.650419,44.165187,1,0
27.55,13.650419,31.759193,106.2717,21.021328,140,13.650419,114.7214,145,0,25,41,13.650419,44.065608,1,0
27.6,13.650419,31.841044,106.4416,21.126841,140,13.650419,114.7214,145,0,25,41,13.650419,43.966961,1,0
27.65,13.650419,31.922895,106.61135,21.232596,140,13.650419,114.7214,145,0,25,41,13.650419,43.869255,1,0
27.7,13.650419,32.004747,106.78095,21.338594,140,13.650419,114.7214,145,0,25,41,13.650419,43.772494,1,0
27.75,13.650419,32.086598,106.9504,21.444834,140,13.650419,114.7214,145,0,25,41,13.650419,43.676686,1,0
27.8,13.650419,32.168449,107.1197,21.551316,140,13.650419,114.7214,145,0,25,41,13.650419,43.581837,1,0
27.85,13.650419,32.2503,107.28884,21.65804,140,13.650419,114.7214,145,0,25,41,13.650419,43.487953,1,0
27.9,13.650419,32.332151,107.45784,21.765005,140,13.650419,114.7214,145,0,25,41,13.650419,43.395041,1,0
27.95,13.650419,32.414002,107.62668,21.872212,140,13.650419,114.7214,145,0,25,41,13.650419,43.303107,1,0
28,13.650419,32.495853,107.79536,21.97966,140,13.650419,114.7214,145,0,25,41,13.650419,43.212158,1,0
28.05,13.650419,32.577704,107.96389,22.087348,140,13.650419,114.7214,145,0,25,41,13.650419,43.1222,1,0
28.1,13.650419,32.659555,108.13227,22.195278,140,13.650419,114.7214,145,0,25,41,13.650419,43.03324,1,0
28.15,13.650419,32.741407,108.3005,22.303447,140,13.650419,114.7214,145,0,25,41,13.650419,42.945283,1,0
28.2,13.650419,32.823258,108.46857,22.411857,140,13.650419,114.7214,145,0,25,41,13.650419,42.858337,1,0
28.25,13.650419,32.905109,108.63648,22.520507,140,13.650419,114.7214,145,0,25,41,13.650419,42.772408,1,0
28.3,13.650419,32.98696,108.80424,22.629397,140,13.650419,114.7214,145,0,25,41,13.650419,42.687501,1,0
28.35,13.650419,33.068811,108.97184,22.738526,140,13.650419,114.7214,145,0,25,41,13.650419,42.603624,1,0
28.4,13.650419,33.150662,109.13929,22.847894,140,13.650419,114.7214,145,0,25,41,13.650419,42.520782,1,0
28.45,13.650419,33.232513,109.30658,22.957502,140,13.650419,114.7214,145,0,25,41,13.650419,42.438982,1,0
28.5,13.650419,33.314364,109.47371,23.067348,140,13.650419,114.7214,145,0,25,41,13.650419,42.358229,1,0
28.55,13.650419,33.396216,109.64069,23.177434,140,13.650419,114.7214,145,0,25,41,13.650419,42.278531,1,0
28.6,13.650419,33.478067,109.80751,23.287757,140,13.650419,114.7214,145,0,25,41,13.650419,42.199893,1,0
28.65,13.650419,33.559918,109.97417,23.398319,140,13.650419,114.7214,145,0,25,41,13.650419,42.122322,1,0
28.7,13.650419,33.641769,110.14067,23.509119,140,13.650419,114.7214,145,0,25,41,13.650419,42.045823,1,0
28.75,13.650419,33.72362,110.30702,23.620156,140,13.650419,114.7214,145,0,25,41,13.650419,41.970402,1,0
28.8,13.650419,33.805471,110.47321,23.731431,140,13.650419,114.7214,145,0,25,41,13.650419,41.896066,1,0
28.85,13.650419,33.887322,110.63923,23.842943,140,13.650419,114.7214,145,0,25,41,13.650419,41.82282,1,0
28.9,13.650419,33.969173,110.8051,23.954693,140,13.650419,114.7214,145,0,25,41,13.650419,41.75067,1,0
28.95,13.650419,34.051024,110.97081,24.066679,140,13.650419,114.7214,145,0,25,41,13.650419,41.679622,1,0
29,13.650419,34.132876,111.13636,24.178902,140,13.650419,114.7214,145,0,25,41,13.650419,41.609682,1,0
29.05,13.650419,34.214727,111.30174,24.291361,140,13.650419,114.7214,145,0,25,41,13.650419,41.540856,1,0
29.1,13.650419,34.296578,111.46697,24.404056,140,13.650419,114.7214,145,0,25,41,13.650419,41.473149,1,0
29.15,13.650419,34.378429,111.63204,24.516987,140,13.650419,114.7214,145,0,25,41,13.650419,41.406566,1,0
29.2,13.650419,34.46028,111.79694,24.630154,140,13.650419,114.7214,145,0,25,41,13.650419,41.341115,1,0
29.25,13.650419,34.542131,111.96168,24.743557,140,13.650419,114.7214,145,0,25,41,13.650419,41.276799,1,0
29.3,13.650419,34.623982,112.12626,24.857194,140,13.650419,114.7214,145,0,25,41,13.650419,41.213625,1,0
29.35,13.650419,34.705833,112.29068,24.971067,140,13.650419,114.7214,145,0,25,41,13.650419,41.151597,1,0
29.4,13.650419,34.787684,112.45493,25.085174,140,13.650419,114.7214,145,0,25,41,13.650419,41.090722,1,0
29.45,13.650419,34.869536,112.61902,25.199516,140,13.650419,114.7214,145,0,25,41,13.650419,41.031004,1,0
29.5,13.650419,34.951387,112.78295,25.314093,140,13.650419,114.7214,145,0,25,41,13.650419,40.972448,1,0
29.55,13.650419,35.033238,112.94672,25.428903,140,13.650419,114.7214,145,0,25,41,13.650419,40.915061,1,0
29.6,13.650419,35.115089,113.11031,25.543947,140,13.650419,114.7214,145,0,25,41,13.650419,40.858846,1,0
29.65,13.650419,35.19694,113.27375,25.659225,140,13.650419,114.7214,145,0,25,41,13.650419,40.803808,1,0
29.7,13.650419,35.278791,113.43702,25.774736,140,13.650419,114.7214,145,0,25,41,13.650419,40.749954,1,0
29.75,13.650419,35.360642,113.60013,25.89048,140,13.650419,114.7214,145,0,25,41,13.650419,40.697286,1,0
29.8,13.650419,35.442493,113.76306,26.006457,140,13.650419,114.7214,145,0,25,41,13.650419,40.645811,1,0
29.85,13.650419,35.524344,113.92584,26.122667,140,13.650419,114.7214,145,0,25,41,13.650419,40.595532,1,0
29.9,13.650419,35.606196,114.08845,26.239109,140,13.650419,114.7214,145,0,25,41,13.650419,40.546455,1,0
29.95,13.650419,35.688047,114.25089,26.355784,140,13.650419,114.7214,145,0,25,41,13.650419,40.498584,1,0
30,13.650419,35.769898,114.41316,26.47269,140,13.650419,114.7214,145,0,25,41,13.650419,40.451922,1,0
30.05,13.650419,35.851749,114.57527,26.589828,140,13.650419,114.7214,145,0,25,41,13.650419,40.406475,1,0
30.1,13.650419,35.9336,114.73721,26.707197,140,13.650419,114.7214,145,0,25,41,13.650419,40.362247,1,0
30.15,13.650419,36.015451,114.89898,26.824798,140,13.650419,114.7214,145,0,25,41,13.650419,40.319241,1,0
30.2,13.650419,36.097302,115.06058,26.94263,140,13.650419,114.7214,145,0,25,41,13.650419,40.277462,1,0
30.25,13.650419,36.179153,115.22202,27.060692,140,13.650419,114.7214,145,0,25,41,13.650419,40.236914,1,0
30.3,13.650419,36.261004,115.38328,27.178985,140,13.650419,114.7214,145,0,25,41,13.650419,40.1976,1,0
30.35,13.650419,36.342856,115.54438,27.297508,140,13.650419,114.7214,145,0,25,41,13.650419,40.159525,1,0
30.4,13.650419,36.424707,115.70531,27.416261,140,13.650419,114.7214,145,0,25,41,13.650419,40.122691,1,0
30.45,13.650419,36.506558,115.86607,27.535244,140,13.650419,114.7214,145,0,25,41,13.650419,40.087102,1,0
30.5,13.650419,36.588409,116.02665,27.654457,140,13.650419,114.7214,145,0,25,41,13.650419,40.052762,1,0
30.55,13.650419,36.67026,116.18707,27.773899,140,13.650419,114.7214,145,0,25,41,13.650419,40.019674,1,0
30.6,13.650419,36.752111,116.34732,27.893569,140,13.650419,114.7214,145,0,25,41,13.650419,39.987841,1,0
30.65,13.650419,36.833962,116.50739,28.013469,140,13.650419,114.7214,145,0,25,41,13.650419,39.957266,1,0
30.7,13.650419,36.915813,116.6673,28.133597,140,13.650419,114.7214,145,0,25,41,13.650419,39.927952,1,0
30.75,13.650419,36.997665,116.82703,28.253954,140,13.650419,114.7214,145,0,25,41,13.650419,39.899902,1,0
30.8,13.650419,37.079516,116.98659,28.374538,140,13.650419,114.7214,145,0,25,41,13.650419,39.873119,1,0
30.85,13.650419,37.161367,117.14598,28.495351,140,13.650419,114.7214,145,0,25,41,13.650419,39.847605,1,0
30.9,13.650419,37.243218,117.30519,28.616391,140,13.650419,114.7214,145,0,25,41,13.650419,39.823363,1,0
30.95,13.650419,37.325069,117.46423,28.737658,140,13.650419,114.7214,145,0,25,41,13.650419,39.800395,1,0
31,13.650419,37.40692,117.6231,28.859152,140,13.650419,114.7214,145,0,25,41,13.650419,39.778704,1,0
31.05,13.650419,37.488771,117.7818,28.980873,140,13.650419,114.7214,145,0,25,41,13.650419,39.758291,1,0
31.1,13.650419,37.570622,117.94032,29.102821,140,13.650419,114.7214,145,0,25,41,13.650419,39.739158,1,0
31.15,13.650419,37.652473,118.09866,29.224995,140,13.650419,114.7214,145,0,25,41,13.650419,39.721308,1,0
31.2,13.650419,37.734325,118.25683,29.347395,140,13.650419,114.7214,145,0,25,41,13.650419,39.704743,1,0
31.25,13.650419,37.816176,118.41483,29.470021,140,13.650419,114.7214,145,0,25,41,13.650419,39.689463,1,0
31.3,13.650419,37.898027,118.57265,29.592873,140,13.650419,114.7214,145,0,25,41,13.650419,39.67547,1,0
31.35,13.650419,37.979878,118.7303,29.71595,140,13.650419,114.7214,145,0,25,41,13.650419,39.662766,1,0
31.4,13.650419,38.061729,118.88777,29.839252,140,13.650419,114.7214,145,0,25,41,13.650419,39.651352,1,0
31.45,13.650419,38.14358,119.04506,29.962779,140,13.650419,114.7214,145,0,25,41,13.650419,39.64123,1,0
31.5,13.650419,38.225431,119.20218,30.08653,140,13.650419,114.7214,145,0,25,41,13.650419,39.632399,1,0
31.55,13.650419,38.307282,119.35911,30.210506,140,13.650419,114.7214,145,0,25,41,13.650419,39.624862,1,0
31.6,13.650419,38.389133,119.51588,30.334706,140,13.650419,114.7214,145,0,25,41,13.650419,39.618618,1,0
31.65,13.650419,38.470985,119.67246,30.45913,140,13.650419,114.7214,145,0,25,41,13.650419,39.613669,1,0
31.7,13.650419,38.552836,119.82887,30.583777,140,13.650419,114.7214,145,0,25,41,13.650419,39.610015,1,0
31.75,13.650419,38.634687,119.9851,30.708647,140,13.650419,114.7214,145,0,25,41,13.650419,39.607656,1,0
31.8,13.650419,38.716538,120.14115,30.833741,140,13.650419,114.7214,145,0,25,41,13.650419,39.606592,1,0
31.85,13.650419,38.798389,120.29702,30.959057,140,13.650419,114.7214,145,0,25,41,13.650419,39.606824,1,0
31.9,13.650419,38.88024,120.45271,31.084596,140,13.650419,114.7214,145,0,25,41,13.650419,39.608352,1,0
31.95,13.650419,38.962091,120.60822,31.210357,140,13.650419,114.7214,145,0,25,41,13.650419,39.611176,1,0
32,13.650419,39.043942,120.76355,31.336341,140,13.650419,114.7214,145,0,25,41,13.650419,39.615294,1,0
32.05,13.650419,39.125793,120.91871,31.462546,140,13.650419,114.7214,145,0,25,41,13.650419,39.620707,1,0
32.1,13.650419,39.207645,121.07368,31.588972,140,13.650419,114.7214,145,0,25,41,13.650419,39.627414,1,0
32.15,13.650419,39.289496,121.22847,31.71562,140,13.650419,114.7214,145,0,25,41,13.650419,39.635415,1,0
32.2,13.650419,39.371347,121.38308,31.842489,140,13.650419,114.7214,145,0,25,41,13.650419,39.644709,1,0
32.25,13.650419,39.453198,121.53751,31.969578,140,13.650419,114.7214,145,0,25,41,13.650419,39.655295,1,0
32.3,13.650419,39.535049,121.69176,32.096888,140,13.650419,114.7214,145,0,25,41,13.650419,39.667171,1,0
32.35,13.650419,39.6169,121.84582,32.224419,140,13.650419,114.7214,145,0,25,41,13.650419,39.680337,1,0
32.4,13.650419,39.698751,121.9997,32.352169,140,13.650419,114.7214,145,0,25,41,13.650419,39.694791,1,0
32.45,13.650419,39.780602,122.1534,32.480139,140,13.650419,114.7214,145,0,25,41,13.650419,39.710532,1,0
32.5,13.650419,39.862453,122.30692,32.608328,140,13.650419,114.7214,145,0,25,41,13.650419,39.727558,1,0
32.55,13.650419,39.944305,122.46026,32.736737,140,13.650419,114.7214,145,0,25,41,13.650419,39.745868,1,0
32.6,13.650419,40.026156,122.61341,32.865364,140,13.650419,114.7214,145,0,25,41,13.650419,39.765459,1,0
32.65,13.650419,40.108007,122.76637,32.99421,140,13.650419,114.7214,145,0,25,41,13.650419,39.786331,1,0
32.7,13.650419,40.189858,122.91915,33.123275,140,13.650419,114.7214,145,0,25,41,13.650419,39.80848,1,0
32.75,13.650419,40.271709,123.07175,33.252557,140,13.650419,114.7214,145,0,25,41,13.650419,39.831905,1,0
32.8,13.650419,40.35356,123.22416,33.382058,140,13.650419,114.7214,145,0,25,41,13.650419,39.856603,1,0
32.85,13.650419,40.435411,123.37639,33.511776,140,13.650419,114.7214,145,0,25,41,13.650419,39.882572,1,0
32.9,13.650419,40.517262,123.52843,33.641711,140,13.650419,114.7214,145,0,25,41,13.650419,39.90981,1,0
32.95,13.650419,40.599114,123.68029,33.771864,140,13.650419,114.7214,145,0,25,41,13.650419,39.938313,1,0
33,13.650419,40.680965,123.83196,33.902233,140,13.650419,114.7214,145,0,25,41,13.650419,39.968079,1,0
33.05,13.650419,40.762816,123.98344,34.032819,140,13.650419,114.7214,145,0,25,41,13.650419,39.999105,1,0
33.1,13.650419,40.844667,124.13474,34.163621,140,13.650419,114.7214,145,0,25,41,13.650419,40.031388,1,0
33.15,13.650419,40.926518,124.28585,34.294639,140,13.650419,114.7214,145,0,25,41,13.650419,40.064925,1,0
33.2,13.650419,41.008369,124.43677,34.425873,140,13.650419,114.7214,145,0,25,41,13.650419,40.099713,1,0
33.25,13.650419,41.09022,124.58751,34.557322,140,13.650419,114.7214,145,0,25,41,13.650419,40.135749,1,0
33.3,13.650419,41.172071,124.73806,34.688987,140,13.650419,114.7214,145,0,25,41,13.650419,40.173028,1,0
33.35,13.650419,41.253922,124.88842,34.820866,140,13.650419,114.7214,145,0,25,41,13.650419,40.211548,1,0
33.4,13.650419,41.335774,125.03859,34.95296,140,13.650419,114.7214,145,0,25,41,13.650419,40.251304,1,0
33.45,13.650419,41.417625,125.18857,35.085269,140,13.650419,114.7214,145,0,25,41,13.650419,40.292294,1,0
33.5,13.650419,41.499476,125.33836,35.217792,140,13.650419,114.7214,145,0,25,41,13.650419,40.334513,1,0
33.55,13.650419,41.581327,125.48796,35.350528,140,13.650419,114.7214,145,0,25,41,13.650419,40.377958,1,0
33.6,13.650419,41.663178,125.63738,35.483478,140,13.650419,114.7214,145,0,25,41,13.650419,40.422623,1,0
33.65,13.650419,41.745029,125.7866,35.616642,140,13.650419,114.7214,145,0,25,41,13.650419,40.468506,1,0
33.7,13.650419,41.82688,125.93563,35.750018,140,13.650419,114.7214,145,0,25,41,13.650419,40.515601,1,0
33.75,13.650419,41.908731,126.08447,35.883607,140,13.650419,114.7214,145,0,25,41,13.650419,40.563905,1,0
33.8,13.650419,41.990582,126.23312,36.017409,140,13.650419,114.7214,145,0,25,41,13.650419,40.613414,1,0
33.85,13.650419,42.072434,126.38158,36.151423,140,13.650419,114.7214,145,0,25,41,13.650419,40.664122,1,0
33.9,13.650419,42.154285,126.52985,36.285649,140,13.650419,114.7214,145,0,25,41,13.650419,40.716025,1,0
33.95,13.650419,42.236136,126.67793,36.420086,140,13.650419,114.7214,145,0,25,41,13.650419,40.769118,1,0
34,13.650419,42.317987,126.82581,36.554735,140,13.650419,114.7214,145,0,25,41,13.650419,40.823397,1,0
34.05,13.650419,42.399838,126.9735,36.689595,140,13.650419,114.7214,145,0,25,41,13.650419,40.878857,1,0
34.1,13.650419,42.481689,127.121,36.824666,140,13.650419,114.7214,145,0,25,41,13.650419,40.935493,1,0
34.15,13.650419,42.56354,127.26831,36.959948,140,13.650419,114.7214,145,0,25,41,13.650419,40.9933,1,0
34.2,13.650419,42.645391,127.41542,37.095439,140,13.650419,114.7214,145,0,25,41,13.650419,41.052273,1,0
34.25,13.650419,42.727242,127.56234,37.231141,140,13.650419,114.7214,145,0,25,41,13.650419,41.112406,1,0
34.3,13.650419,42.809094,127.70906,37.367053,140,13.650419,114.7214,145,0,25,41,13.650419,41.173695,1,0
34.35,13.650419,42.890945,127.85559,37.503174,140,13.650419,114.7214,145,0,25,41,13.650419,41.236134,1,0
34.4,13.650419,42.972796,128.00193,37.639504,140,13.650419,114.7214,145,0,25,41,13.650419,41.299718,1,0
34.45,13.650419,43.054647,128.14807,37.776043,140,13.650419,114.7214,145,0,25,41,13.650419,41.364442,1,0
34.5,13.650419,43.136498,128.29401,37.912791,140,13.650419,114.7214,145,0,25,41,13.650419,41.430299,1,0
34.55,13.650419,43.218349,128.43976,38.049747,140,13.650419,114.7214,145,0,25,41,13.650419,41.497285,1,0
34.6,13.650419,43.3002,128.58532,38.186911,140,13.650419,114.7214,145,0,25,41,13.650419,41.565394,1,0
34.65,13.650419,43.382051,128.73068,38.324283,140,13.650419,114.7214,145,0,25,41,13.650419,41.63462,1,0
34.7,13.650419,43.463902,128.87584,38.461863,140,13.650419,114.7214,145,0,25,41,13.650419,41.704958,1,0
34.75,13.650419,43.545754,129.0208,38.599649,140,13.650419,114.7214,145,0,25,41,13.650419,41.776401,1,0
34.8,13.650419,43.627605,129.16557,38.737643,140,13.650419,114.7214,145,0,25,41,13.650419,41.848944,1,0
34.85,13.650419,43.709456,129.31014,38.875843,140,13.650419,114.7214,145,0,25,41,13.650419,41.922582,1,0
34.9,13.650419,43.791307,129.45451,39.01425,140,13.650419,114.7214,145,0,25,41,13.650419,41.997308,1,0
34.95,13.650419,43.873158,129.59869,39.152863,140,13.650419,114.7214,145,0,25,41,13.650419,42.073115,1,0
35,13.650419,43.955009,129.74267,39.291681,140,13.650419,114.7214,145,0,25,41,13.650419,42.15,1,0
35.05,13.650419,44.03686,129.88644,39.430706,140,13.650419,114.7214,145,0,25,41,13.650419,42.227954,1,0
35.1,13.650419,44.118711,130.03002,39.569935,140,13.650419,114.7214,145,0,25,41,13.650419,42.306973,1,0
35.15,13.650419,44.200563,130.17341,39.70937,140,13.650419,114.7214,145,0,25,41,13.650419,42.387049,1,0
35.2,13.650419,44.282414,130.31659,39.849009,140,13.650419,114.7214,145,0,25,41,13.650419,42.468178,1,0
35.25,13.650419,44.364265,130.45957,39.988852,140,13.650419,114.7214,145,0,25,41,13.650419,42.550352,1,0
35.3,13.650419,44.446116,130.60235,40.1289,140,13.650419,114.7214,145,0,25,41,13.650419,42.633566,1,0
35.35,13.650419,44.527967,130.74493,40.269151,140,13.650419,114.7214,145,0,25,41,13.650419,42.717813,1,0
35.4,13.650419,44.609818,130.88731,40.409606,140,13.650419,114.7214,145,0,25,41,13.650419,42.803087,1,0
35.45,13.650419,44.691669,131.02949,40.550265,140,13.650419,114.7214,145,0,25,41,13.650419,42.889381,1,0
35.5,13.650419,44.77352,131.17147,40.691126,140,13.650419,114.7214,145,0,25,41,13.650419,42.97669,1,0
35.55,13.650419,44.855371,131.31325,40.83219,140,13.650419,114.7214,145,0,25,41,13.650419,43.065007,1,0
35.6,13.650419,44.937223,131.45483,40.973456,140,13.650419,114.7214,145,0,25,41,13.650419,43.154326,1,0
35.65,13.650419,45.019074,131.5962,41.114924,140,13.650419,114.7214,145,0,25,41,13.650419,43.244639,1,0
35.7,13.650419,45.100925,131.73737,41.256595,140,13.650419,114.7214,145,0,25,41,13.650419,43.335942,1,0
35.75,13.650419,45.182776,131.87834,41.398467,140,13.650419,114.7214,145,0,25,41,13.650419,43.428227,1,0
35.8,13.650419,45.264627,132.01911,41.54054,140,13.650419,114.7214,145,0,25,41,13.650419,43.521488,1,0
35.85,13.650419,45.346478,132.15967,41.682813,140,13.650419,114.7214,145,0,25,41,13.650419,43.615719,1,0
35.9,13.650419,45.428329,132.30003,41.825288,140,13.650419,114.7214,145,0,25,41,13.650419,43.710913,1,0
35.95,13.650419,45.51018,132.44019,41.967963,140,13.650419,114.7214,145,0,25,41,13.650419,43.807063,1,0
36,13.650419,45.592031,132.58014,42.110838,140,13.650419,114.7214,145,0,25,41,13.650419,43.904163,1,0
36.05,13.650419,45.673883,132.71989,42.253913,140,13.650419,114.7214,145,0,25,41,13.650419,44.002207,1,0
36.1,13.650419,45.755734,132.85943,42.397187,140,13.650419,114.7214,145,0,25,41,13.650419,44.101189,1,0
36.15,13.650419,45.837585,132.99877,42.540661,140,13.650419,114.7214,145,0,25,41,13.650419,44.2011,1,0
36.2,13.650419,45.919436,133.13791,42.684333,140,13.650419,114.7214,145,0,25,41,13.650419,44.301936,1,0
36.25,13.650419,46.001287,133.27684,42.828204,140,13.650419,114.7214,145,0,25,41,13.650419,44.40369,1,0
36.3,13.650419,46.083138,133.41556,42.972274,140,13.650419,114.7214,145,0,25,41,13.650419,44.506355,1,0
36.35,13.650419,46.164989,133.55407,43.116541,140,13.650419,114.7214,145,0,25,41,13.650419,44.609924,1,0
36.4,13.650419,46.24684,133.69239,43.261006,140,13.650419,114.7214,145,0,25,41,13.650419,44.714392,1,0
36.45,13.650419,46.328691,133.83049,43.405669,140,13.650419,114.7214,145,0,25,41,13.650419,44.819751,1,0
36.5,13.650419,46.410543,133.96839,43.550529,140,13.650419,114.7214,145,0,25,41,13.650419,44.925995,1,0
36.55,13.650419,46.492394,134.10608,43.695585,140,13.650419,114.7214,145,0,25,41,13.650419,45.033118,1,0
36.6,13.650419,46.574245,134.24356,43.840839,140,13.650419,114.7214,145,0,25,41,13.650419,45.141114,1,0
36.65,13.650419,46.656096,134.38083,43.986288,140,13.650419,114.7214,145,0,25,41,13.650419,45.249975,1,0
36.7,13.650419,46.737947,134.5179,44.131933,140,13.650419,114.7214,145,0,25,41,13.650419,45.359695,1,0
36.75,13.650419,46.819798,134.65476,44.277774,140,13.650419,114.7214,145,0,25,41,13.650419,45.470268,1,0
36.8,13.650419,46.901649,134.79141,44.423811,140,13.650419,114.7214,145,0,25,41,13.650419,45.581688,1,0
36.85,13.650419,46.9835,134.92785,44.570042,140,13.650419,114.7214,145,0,25,41,13.650419,45.693947,1,0
36.9,13.650419,47.065351,135.06409,44.716468,140,13.650419,114.7214,145,0,25,41,13.650419,45.80704,1,0
36.95,13.650419,47.147203,135.20011,44.863089,140,13.650419,114.7214,145,0,25,41,13.650419,45.920961,1,0
37,13.650419,47.229054,135.33592,45.009904,140,13.650419,114.7214,145,0,25,41,13.650419,46.035702,1,0
37.05,13.650419,47.310905,135.47153,45.156913,140,13.650419,114.7214,145,0,25,41,13.650419,46.151257,1,0
37.1,13.650419,47.392756,135.60692,45.304115,140,13.650419,114.7214,145,0,25,41,13.650419,46.267621,1,0
37.15,13.650419,47.474607,135.7421,45.451511,140,13.650419,114.7214,145,0,25,41,13.650419,46.384787,1,0
37.2,13.650419,47.556458,135.87708,45.599099,140,13.650419,114.7214,145,0,25,41,13.650419,46.502748,1,0
37.25,13.650419,47.638309,136.01184,45.74688,140,13.650419,114.7214,145,0,25,41,13.650419,46.621498,1,0
37.3,13.650419,47.72016,136.14639,45.894854,140,13.650419,114.7214,145,0,25,41,13.650419,46.741032,1,0
37.35,13.650419,47.802012,136.28073,46.04302,140,13.650419,114.7214,145,0,25,41,13.650419,46.861342,1,0
37.4,13.650419,47.883863,136.41486,46.191377,140,13.650419,114.7214,145,0,25,41,13.650419,46.982422,1,0
37.45,13.650419,47.965714,136.54877,46.339926,140,13.650419,114.7214,145,0,25,41,13.650419,47.104267,1,0
37.5,13.650419,48.047565,136.68247,46.488666,140,13.650419,114.7214,145,0,25,41,13.650419,47.226871,1,0
37.55,13.650419,48.129416,136.81596,46.637597,140,13.650419,114.7214,145,0,25,41,13.650419,47.350226,1,0
37.6,13.650419,48.211267,136.94924,46.786718,140,13.650419,114.7214,145,0,25,41,13.650419,47.474327,1,0
37.65,13.650419,48.293118,137.0823,46.93603,140,13.650419,114.7214,145,0,25,41,13.650419,47.599168,1,0
37.7,13.650419,48.374969,137.21515,47.085531,140,13.650419,114.7214,145,0,25,41,13.650419,47.724743,1,0
37.75,13.650419,48.45682,137.34779,47.235223,140,13.650419,114.7214,145,0,25,41,13.650419,47.851045,1,0
37.8,13.650419,48.538672,137.48021,47.385103,140,13.650419,114.7214,145,0,25,41,13.650419,47.97807,1,0
37.85,13.650419,48.620523,137.61242,47.535173,140,13.650419,114.7214,145,0,25,41,13.650419,48.10581,1,0
37.9,13.650419,48.702374,137.74442,47.685431,140,13.650419,114.7214,145,0,25,41,13.650419,48.23426,1,0
37.95,13.650419,48.784225,137.8762,47.835878,140,13.650419,114.7214,145,0,25,41,13.650419,48.363414,1,0
38,13.650419,48.866076,138.00776,47.986513,140,13.650419,114.7214,145,0,25,41,13.650419,48.493265,1,0
38.05,13.650419,48.947927,138.13911,48.137335,140,13.650419,114.7214,145,0,25,41,13.650419,48.623809,1,0
38.1,13.650419,49.029778,138.27024,48.288345,140,13.650419,114.7214,145,0,25,41,13.650419,48.75504,1,0
38.15,13.650419,49.111629,138.40116,48.439542,140,13.650419,114.7214,145,0,25,41,13.650419,48.886951,1,0
38.2,13.650419,49.19348,138.53186,48.590927,140,13.650419,114.7214,145,0,25,41,13.650419,49.019536,1,0
38.25,13.650419,49.275332,138.66235,48.742497,140,13.650419,114.7214,145,0,25,41,13.650419,49.152791,1,0
38.3,13.650419,49.357183,138.79262,48.894254,140,13.650419,114.7214,145,0,25,41,13.650419,49.286709,1,0
38.35,13.650419,49.439034,138.92267,49.046197,140,13.650419,114.7214,145,0,25,41,13.650419,49.421285,1,0
38.4,13.650419,49.520885,139.0525,49.198326,140,13.650419,114.7214,145,0,25,41,13.650419,49.556513,1,0
38.45,13.650419,49.602736,139.18212,49.35064,140,13.650419,114.7214,145,0,25,41,13.650419,49.692388,1,0
38.5,13.650419,49.684587,139.31152,49.503138,140,13.650419,114.7214,145,0,25,41,13.650419,49.828903,1,0
38.55,13.650419,49.766438,139.4407,49.655822,140,13.650419,114.7214,145,0,25,41,13.650419,49.966053,1,0
38.6,13.650419,49.848289,139.56966,49.80869,140,13.650419,114.7214,145,0,25,41,13.650419,50.103834,1,0
38.65,13.650419,49.93014,139.6984,49.961742,140,13.650419,114.7214,145,0,25,41,13.650419,50.242239,1,0
38.7,13.650419,50.011992,139.82693,50.114978,140,13.650419,114.7214,145,0,25,41,13.650419,50.381263,1,0
38.75,13.650419,50.093843,139.95524,50.268397,140,13.650419,114.7214,145,0,25,41,13.650419,50.5209,1,0
38.8,13.650419,50.175694,140.08332,50.421999,140,13.650419,114.7214,145,0,25,41,13.650419,50.661146,1,0
38.85,13.650419,50.257545,140.21119,50.575785,140,13.650419,114.7214,145,0,25,41,13.650419,50.801995,1,0
38.9,13.650419,50.339396,140.33884,50.729752,140,13.650419,114.7214,145,0,25,41,13.650419,50.943441,1,0
38.95,13.650419,50.421247,140.46627,50.883902,140,13.650419,114.7214,145,0,25,41,13.650419,51.08548,1,0
39,13.650419,50.503098,140.59347,51.038234,140,13.650419,114.7214,145,0,25,41,13.650419,51.228106,1,0
39.05,13.650419,50.584949,140.72046,51.192747,140,13.650419,114.7214,145,0,25,41,13.650419,51.371313,1,0
39.1,13.650419,50.6668,140.84723,51.347442,140,13.650419,114.7214,145,0,25,41,13.650419,51.515098,1,0
39.15,13.650419,50.748652,140.97377,51.502318,140,13.650419,114.7214,145,0,25,41,13.650419,51.659454,1,0
39.2,13.650419,50.830503,141.10009,51.657374,140,13.650419,114.7214,145,0,25,41,13.650419,51.804377,1,0
39.25,13.650419,50.912354,141.2262,51.81261,140,13.650419,114.7214,145,0,25,41,13.650419,51.949862,1,0
39.3,13.650419,50.994205,141.35208,51.968027,140,13.650419,114.7214,145,0,25,41,13.650419,52.095903,1,0
39.35,13.650419,51.076056,141.47773,52.123623,140,13.650419,114.7214,145,0,25,41,13.650419,52.242496,1,0
39.4,13.650419,51.157907,141.60317,52.279398,140,13.650419,114.7214,145,0,25,41,13.650419,52.389636,1,0
39.45,13.650419,51.239758,141.72838,52.435353,140,13.650419,114.7214,145,0,25,41,13.650419,52.537317,1,0
